sample_id,category,branch_used,is_dual,ground_truth,predicted,correct,used_fallback,vision_used,subset,config,error,subtype_used,initial_branch_used,vision_letter,vision_confidence,vision_triggered,vision_forced,vision_suppressed,viz_type,flags,expected_schema,predicted_value,numeric_quantity,numeric_note,rel_acc,evidence_json,qa_type,quality_score,propose_fired,propose_executed,propose_steps,propose_fallbacks,loop_used,loop_depth,refine_fired,refine_branches
280,"seasonality analysis, deductive reasoning",periodicity,False,C,A,False,False,True,InWild,baseline,,period_value,periodicity,A,high,True,,,spectrogram,"[""fft_unreliable""]",mcq,,,,,"{""branch"": ""periodicity"", ""dominant_period_fft"": 72.0, ""period_reconciled"": 72.0, ""seasonal_strength"": 0.082372, ""vision_confidence"": ""high""}",a multiple choice question,,False,,,,,,False,
284,seasonality analysis,periodicity,False,D,C,False,False,True,InWild,baseline,,period_value,periodicity,C,medium,True,,,spectrogram,[],mcq,,,,,"{""branch"": ""periodicity"", ""dominant_period_fft"": 24.0, ""period_reconciled"": 24.0, ""seasonal_strength"": 0.562771, ""vision_confidence"": ""medium""}",a multiple choice question,,False,,,,,,False,
282,"volatility analysis, causal reasoning",similarity,False,D,B,False,False,True,InWild,baseline,,shape,similarity,B,high,True,,,line_plot,[],mcq,,,,,"{""branch"": ""similarity"", ""best_lag"": 0, ""vision_confidence"": ""high""}",a multiple choice question,,False,,,,,,False,
283,"seasonality analysis, counterfactual reasoning",periodicity,False,D,B,False,False,True,InWild,baseline,,period_change,periodicity,B,high,True,,,line_plot,[],mcq,,,,,"{""branch"": ""periodicity"", ""vision_confidence"": ""high""}",a multiple choice question,,False,,,,,,False,
288,"noise analysis, inductive reasoning",noise,False,B,B,True,False,True,InWild,baseline,,white_noise,noise,B,high,True,,,spectrogram,"[""adf_kpss_disagree"", ""arch_effects""]",mcq,,,,,"{""branch"": ""noise"", ""is_stationary"": false, ""is_white_noise"": false, ""adf_pval"": 0.12598, ""kpss_pval"": 0.092513, ""vision_confidence"": ""high""}",a binary question,,False,,,,,,False,
289,"trend analysis, causal reasoning",trend,False,B,B,True,False,True,InWild,baseline,,direction,trend,B,high,True,,,line_plot,"[""low_r2""]",mcq,,,,,"{""branch"": ""trend"", ""direction"": ""decreasing"", ""slope"": -0.202834, ""r2"": 1.4e-05, ""vision_confidence"": ""high""}",a binary question,,False,,,,,,False,
286,"seasonality analysis, causal reasoning",periodicity,False,A,B,False,False,True,InWild,baseline,,period_value,periodicity,B,high,True,,,spectrogram,[],mcq,,,,,"{""branch"": ""periodicity"", ""dominant_period_fft"": 2.4, ""period_reconciled"": 2.4, ""seasonal_strength"": 0.049244, ""vision_confidence"": ""high""}",a binary question,,False,,,,,,False,
279,"trend analysis, causal reasoning",trend,False,C,C,True,False,True,InWild,baseline,,direction,trend,C,high,True,,,line_plot,"[""low_r2""]",mcq,,,,,"{""branch"": ""trend"", ""direction"": ""flat"", ""slope"": 9.8e-05, ""r2"": 6e-06, ""vision_confidence"": ""high""}",a multiple choice question,,False,,,,,,False,
290,"volatility analysis, deductive reasoning",noise,False,A,B,False,False,True,InWild,baseline,,variance_level,noise,A,high,True,,,spectrogram,"[""adf_kpss_disagree"", ""arch_effects""]",mcq,,,,,"{""branch"": ""noise"", ""is_stationary"": false, ""is_white_noise"": false, ""adf_pval"": 0.12598, ""kpss_pval"": 0.092513, ""vision_confidence"": ""high""}",a binary question,,False,,,,,,False,
292,"trend analysis, inductive reasoning",periodicity,False,D,B,False,False,True,InWild,baseline,,period_change,periodicity,B,high,True,,,line_plot,"[""fft_unreliable""]",mcq,,,,,"{""branch"": ""periodicity"", ""vision_confidence"": ""high""}",a multiple choice question,,False,,,,,,False,
291,"basic analysis, analogical reasoning",noise,False,B,A,False,False,True,InWild,baseline,,stationarity,noise,A,high,True,,,spectrogram,"[""adf_kpss_disagree"", ""arch_effects""]",mcq,,,,,"{""branch"": ""noise"", ""is_stationary"": false, ""is_white_noise"": false, ""adf_pval"": 0.12598, ""kpss_pval"": 0.092513, ""vision_confidence"": ""high""}",a binary question,,False,,,,,,False,
293,seasonality analysis,periodicity,False,C,A,False,False,True,InWild,baseline,,period_value,periodicity,A,high,True,,,spectrogram,[],mcq,,,,,"{""branch"": ""periodicity"", ""dominant_period_fft"": 24.0, ""period_reconciled"": 24.0, ""seasonal_strength"": 0.920885, ""vision_confidence"": ""high""}",a multiple choice question,,False,,,,,,False,
295,"volatility analysis, causal reasoning",noise,False,A,B,False,False,True,InWild,baseline,,variance_level,noise,B,high,True,,,spectrogram,"[""arch_effects""]",mcq,,,,,"{""branch"": ""noise"", ""is_stationary"": true, ""is_white_noise"": false, ""adf_pval"": 7e-06, ""kpss_pval"": 0.1, ""vision_confidence"": ""high""}",a binary question,,False,,,,,,False,
294,"trend analysis, causal reasoning",trend,False,B,B,True,False,True,InWild,baseline,,direction,trend,B,high,True,,,line_plot,"[""low_r2""]",mcq,,,,,"{""branch"": ""trend"", ""direction"": ""decreasing"", ""slope"": -0.001776, ""r2"": 0.007738, ""vision_confidence"": ""high""}",a binary question,,False,,,,,,False,
308,"noise analysis, deductive reasoning",noise,False,A,B,False,False,False,InWild,baseline,,variance_level,noise,,,False,,,,[],mcq,,,,,"{""branch"": ""noise"", ""is_stationary"": true, ""is_white_noise"": true, ""adf_pval"": 0.0, ""kpss_pval"": 0.1}",a binary question,,False,,,,,,False,
297,"noise analysis, counterfactual reasoning",periodicity,False,A,A,True,False,True,InWild,baseline,,waveform_type,periodicity,A,high,True,,,line_plot,"[""fft_unreliable""]",mcq,,,,,"{""branch"": ""periodicity"", ""dominant_period_fft"": 120.0, ""period_reconciled"": 120.0, ""seasonal_strength"": 0.0, ""vision_confidence"": ""high""}",a multiple choice question,,False,,,,,,False,
298,"noise analysis, analogical reasoning",noise,False,D,C,False,False,True,InWild,baseline,,variance_level,noise,C,high,True,,,spectrogram,"[""arch_effects""]",mcq,,,,,"{""branch"": ""noise"", ""is_stationary"": false, ""is_white_noise"": false, ""adf_pval"": 0.2109, ""kpss_pval"": 0.01, ""vision_confidence"": ""high""}",a multiple choice question,,False,,,,,,False,
296,"volatility analysis, deductive reasoning",noise,False,B,A,False,False,True,InWild,baseline,,variance_level,noise,A,high,True,,,spectrogram,"[""adf_kpss_disagree""]",mcq,,,,,"{""branch"": ""noise"", ""is_stationary"": false, ""is_white_noise"": true, ""adf_pval"": 0.0, ""kpss_pval"": 0.023506, ""vision_confidence"": ""high""}",a multiple choice question,,False,,,,,,False,
299,"trend analysis, inductive reasoning",trend,False,A,B,False,False,True,InWild,baseline,,direction,trend,B,high,True,,,line_plot,"[""low_r2""]",mcq,,,,,"{""branch"": ""trend"", ""direction"": ""increasing"", ""slope"": 27.271557, ""r2"": 0.46681, ""vision_confidence"": ""high""}",a binary question,,False,,,,,,False,
302,"volatility analysis, causal reasoning",trend,False,A,A,True,False,True,InWild,baseline,,direction,trend,A,high,True,,,line_plot,[],mcq,,,,,"{""branch"": ""trend"", ""direction"": ""increasing"", ""slope"": 1.674075, ""r2"": 0.904465, ""vision_confidence"": ""high""}",a binary question,,False,,,,,,False,
300,"seasonality analysis, analogical reasoning",similarity,False,B,A,False,False,True,InWild,baseline,,shape,similarity,A,high,True,,,line_plot,[],mcq,,,,,"{""branch"": ""similarity"", ""best_lag"": 0, ""vision_confidence"": ""high""}",a binary question,,False,,,,,,False,
303,"noise analysis, deductive reasoning",noise,False,A,B,False,False,True,InWild,baseline,,variance_level,noise,B,high,True,,,spectrogram,"[""arch_effects""]",mcq,,,,,"{""branch"": ""noise"", ""is_stationary"": false, ""is_white_noise"": false, ""adf_pval"": 0.970497, ""kpss_pval"": 0.01, ""vision_confidence"": ""high""}",a binary question,,False,,,,,,False,
301,volatility analysis,noise,False,A,B,False,False,True,InWild,baseline,,variance_level,noise,B,high,True,,,spectrogram,"[""arch_effects""]",mcq,,,,,"{""branch"": ""noise"", ""is_stationary"": true, ""is_white_noise"": false, ""adf_pval"": 4.2e-05, ""kpss_pval"": 0.1, ""vision_confidence"": ""high""}",a binary question,,False,,,,,,False,
306,"basic analysis, causal reasoning",causality,False,A,C,False,False,True,InWild,baseline,,lag_direction,causality,C,high,True,,,spectrogram,"[""granger_not_significant""]",mcq,,,,,"{""branch"": ""causality"", ""direction"": ""none"", ""best_lag"": 0, ""best_corr"": 1.0, ""pval_12"": 1.0, ""pval_21"": 1.0, ""vision_confidence"": ""high""}",a multiple choice question,,False,,,,,,False,
316,"basic analysis, causal reasoning",anomaly,False,D,A,False,False,False,InWild,baseline,,point_anomaly,anomaly,,,False,,,,[],mcq,,,,,"{""branch"": ""anomaly"", ""outlier_count"": 68, ""max_deviation"": 4.506919}",a multiple choice question,,False,,,,,,False,
307,"trend analysis, deductive reasoning",trend,False,A,A,True,False,True,InWild,baseline,,direction,trend,A,high,True,,,line_plot,"[""low_r2""]",mcq,,,,,"{""branch"": ""trend"", ""direction"": ""increasing"", ""slope"": 2.026812, ""r2"": 0.408282, ""vision_confidence"": ""high""}",a binary question,,False,,,,,,False,
309,volatility analysis,noise,False,B,A,False,False,True,InWild,baseline,,variance_level,noise,A,high,True,,,spectrogram,"[""arch_effects""]",mcq,,,,,"{""branch"": ""noise"", ""is_stationary"": false, ""is_white_noise"": false, ""adf_pval"": 0.970497, ""kpss_pval"": 0.01, ""vision_confidence"": ""high""}",a multiple choice question,,False,,,,,,False,
305,"trend analysis, counterfactual reasoning",trend,False,A,A,True,False,True,InWild,baseline,,direction,trend,A,high,True,,,line_plot,"[""low_r2""]",mcq,,,,,"{""branch"": ""trend"", ""direction"": ""increasing"", ""slope"": 0.001139, ""r2"": 0.001695, ""vision_confidence"": ""high""}",a multiple choice question,,False,,,,,,False,
304,"volatility analysis, counterfactual reasoning",noise,False,A,B,False,False,True,InWild,baseline,,variance_level,noise,B,high,True,,,spectrogram,"[""arch_effects""]",mcq,,,,,"{""branch"": ""noise"", ""is_stationary"": true, ""is_white_noise"": false, ""adf_pval"": 0.0, ""kpss_pval"": 0.1, ""vision_confidence"": ""high""}",a binary question,,False,,,,,,False,
310,inductive reasoning,similarity,True,A,A,True,False,True,InWild,baseline,,shape,similarity,A,high,True,,,line_plot,[],mcq,,,,,"{""branch"": ""similarity"", ""best_lag"": -20, ""vision_confidence"": ""high""}",a multiple choice question,,False,,,,,,False,
315,"basic analysis, inductive reasoning",trend,False,A,A,True,False,True,InWild,baseline,,direction,trend,A,high,True,,,line_plot,"[""low_r2""]",mcq,,,,,"{""branch"": ""trend"", ""direction"": ""decreasing"", ""slope"": -7.484841, ""r2"": 0.618483, ""vision_confidence"": ""high""}",a binary question,,False,,,,,,False,
313,"noise analysis, counterfactual reasoning",noise,False,B,A,False,False,True,InWild,baseline,,variance_level,noise,A,high,True,,,spectrogram,"[""arch_effects""]",mcq,,,,,"{""branch"": ""noise"", ""is_stationary"": false, ""is_white_noise"": false, ""adf_pval"": 0.91024, ""kpss_pval"": 0.01, ""vision_confidence"": ""high""}",a binary question,,False,,,,,,False,
312,"noise analysis, inductive reasoning",noise,False,A,B,False,False,True,InWild,baseline,,white_noise,noise,B,high,True,,,spectrogram,"[""adf_kpss_disagree""]",mcq,,,,,"{""branch"": ""noise"", ""is_stationary"": false, ""is_white_noise"": false, ""adf_pval"": 0.013369, ""kpss_pval"": 0.032352, ""vision_confidence"": ""high""}",a binary question,,False,,,,,,False,
314,seasonality analysis,periodicity,False,C,B,False,False,True,InWild,baseline,,period_value,periodicity,B,high,True,,,spectrogram,[],mcq,,,,,"{""branch"": ""periodicity"", ""dominant_period_fft"": 24.0, ""period_reconciled"": 24.0, ""seasonal_strength"": 0.42043, ""vision_confidence"": ""high""}",a multiple choice question,,False,,,,,,False,
311,"trend analysis, analogical reasoning",trend,False,D,C,False,False,True,InWild,baseline,,change_point,trend,C,high,True,,,line_plot,"[""low_r2""]",mcq,,,,,"{""branch"": ""trend"", ""vision_confidence"": ""high""}",a multiple choice question,,False,,,,,,False,
317,"noise analysis, inductive reasoning",noise,False,B,A,False,False,True,InWild,baseline,,variance_level,noise,A,high,True,,,spectrogram,"[""arch_effects""]",mcq,,,,,"{""branch"": ""noise"", ""is_stationary"": false, ""is_white_noise"": false, ""adf_pval"": 0.91024, ""kpss_pval"": 0.01, ""vision_confidence"": ""high""}",a binary question,,False,,,,,,False,
319,"basic analysis, counterfactual reasoning",trend,False,D,A,False,False,True,InWild,baseline,,direction,trend,A,high,True,,,line_plot,"[""low_r2""]",mcq,,,,,"{""branch"": ""trend"", ""vision_confidence"": ""high""}",a multiple choice question,,False,,,,,,False,
327,"trend analysis, inductive reasoning",trend,False,A,B,False,False,False,InWild,baseline,,direction,trend,,,False,,,,[],mcq,,,,,"{""branch"": ""trend""}",a binary question,,False,,,,,,False,
320,deductive reasoning,trend,False,A,C,False,False,True,InWild,baseline,,direction,trend,C,high,True,,,line_plot,"[""low_r2""]",mcq,,,,,"{""branch"": ""trend"", ""direction"": ""increasing"", ""slope"": 0.11846, ""r2"": 0.131529, ""vision_confidence"": ""high""}",a multiple choice question,,False,,,,,,False,
318,trend analysis,trend,False,B,D,False,False,True,InWild,baseline,,change_point,trend,D,high,True,,,line_plot,"[""low_r2""]",mcq,,,,,"{""branch"": ""trend"", ""vision_confidence"": ""high""}",a multiple choice question,,False,,,,,,False,
321,"noise analysis, analogical reasoning",noise,False,B,B,True,False,True,InWild,baseline,,white_noise,noise,B,high,True,,,spectrogram,"[""adf_kpss_disagree"", ""arch_effects""]",mcq,,,,,"{""branch"": ""noise"", ""is_stationary"": false, ""is_white_noise"": false, ""adf_pval"": 0.363987, ""kpss_pval"": 0.1, ""vision_confidence"": ""high""}",a binary question,,False,,,,,,False,
332,inductive reasoning,trend,False,B,B,True,False,False,InWild,baseline,,direction,trend,,,False,,,,[],mcq,,,,,"{""branch"": ""trend"", ""direction"": ""increasing"", ""slope"": 13.234947, ""r2"": 0.851897}",a binary question,,False,,,,,,False,
326,trend analysis,trend,False,C,C,True,False,True,InWild,baseline,,direction,trend,C,high,True,,,line_plot,"[""low_r2""]",mcq,,,,,"{""branch"": ""trend"", ""direction"": ""increasing"", ""slope"": 0.11846, ""r2"": 0.131529, ""vision_confidence"": ""high""}",a multiple choice question,,False,,,,,,False,
323,volatility analysis,noise,False,C,A,False,False,True,InWild,baseline,,variance_level,noise,A,high,True,,,spectrogram,"[""arch_effects""]",mcq,,,,,"{""branch"": ""noise"", ""is_stationary"": true, ""is_white_noise"": false, ""adf_pval"": 4.3e-05, ""kpss_pval"": 0.1, ""vision_confidence"": ""high""}",a multiple choice question,,False,,,,,,False,
338,trend analysis,trend,False,A,8461.501452514802,False,False,False,InWild,baseline,,direction,trend,,,,,,,[],numerical,8461.501452514802,var,closed_form,,"{""branch"": ""trend"", ""direction"": ""increasing"", ""slope"": 5.19539, ""r2"": 0.718544}",a multiple choice question,,False,,,,,,False,
325,"basic analysis, analogical reasoning",similarity,False,A,A,True,False,True,InWild,baseline,,shape,similarity,A,high,True,,,line_plot,[],mcq,,,,,"{""branch"": ""similarity"", ""best_lag"": 0, ""vision_confidence"": ""high""}",a multiple choice question,,False,,,,,,False,
322,"trend analysis, analogical reasoning",trend,False,C,D,False,False,True,InWild,baseline,,change_point,trend,D,high,True,,,line_plot,"[""low_r2""]",mcq,,,,,"{""branch"": ""trend"", ""vision_confidence"": ""high""}",a multiple choice question,,False,,,,,,False,
324,"basic analysis, causal reasoning",anomaly,False,B,D,False,False,True,InWild,baseline,,point_anomaly,anomaly,D,high,True,,,spectrogram,[],mcq,,,,,"{""branch"": ""anomaly"", ""vision_confidence"": ""high""}",a multiple choice question,,False,,,,,,False,
335,"trend analysis, inductive reasoning",trend,False,A,B,False,False,False,InWild,baseline,,direction,trend,,,False,,,,[],mcq,,,,,"{""branch"": ""trend"", ""direction"": ""increasing"", ""slope"": 75.527434, ""r2"": 0.69723}",a binary question,,False,,,,,,False,
329,counterfactual reasoning,noise,False,B,B,True,False,True,InWild,baseline,,variance_level,noise,B,high,True,,,spectrogram,"[""arch_effects""]",mcq,,,,,"{""branch"": ""noise"", ""is_stationary"": true, ""is_white_noise"": false, ""adf_pval"": 3e-06, ""kpss_pval"": 0.1, ""vision_confidence"": ""high""}",a binary question,,False,,,,,,False,
328,inductive reasoning,similarity,False,A,B,False,False,True,InWild,baseline,,shape,similarity,B,high,True,,,line_plot,[],mcq,,,,,"{""branch"": ""similarity"", ""best_lag"": 0, ""vision_confidence"": ""high""}",a binary question,,False,,,,,,False,
330,volatility analysis,noise,False,B,B,True,False,True,InWild,baseline,,variance_level,noise,B,high,True,,,spectrogram,"[""arch_effects""]",mcq,,,,,"{""branch"": ""noise"", ""is_stationary"": true, ""is_white_noise"": false, ""adf_pval"": 3e-06, ""kpss_pval"": 0.1, ""vision_confidence"": ""high""}",a binary question,,False,,,,,,False,
331,"noise analysis, deductive reasoning",noise,False,A,B,False,False,True,InWild,baseline,,white_noise,noise,B,high,True,,,spectrogram,"[""arch_effects""]",mcq,,,,,"{""branch"": ""noise"", ""is_stationary"": true, ""is_white_noise"": false, ""adf_pval"": 3.9e-05, ""kpss_pval"": 0.073034, ""vision_confidence"": ""high""}",a binary question,,False,,,,,,False,
